projectId,query,url,catg,subcatg,clics,impressions,position,ctr,entity,score,GSC_score,TA_score
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,consumo,42.47,25.45,32.25
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,consumo y recursos energéticos a nivel mundial,37.66,25.45,30.31
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,control remoto,48.56,25.45,34.7
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,economía,14.31,25.45,21.0
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,eficiencia,0.0,25.45,15.27
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,eficiencia energética,98.25,25.45,54.56
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,electricidad,21.31,25.45,23.8
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,ahorro,31.14,25.45,27.72
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,bomba de calor,81.6,25.45,47.9
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,bomba hidráulica,30.02,25.45,27.27
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,calefacción,51.47,25.45,35.84
64abe0de4b12b062d35c5f95,aire acondicionado inverter black friday,https://www.lacasadelelectrodomestico.com/Seccion~x~Aire-acondicionado-black-friday~IDSeccion~1431.html,Aires acondicionados,Tecnología Inverter,1,20,13.5,0.12,calor,32.88,25.45,28.42
